customer_id,cat_value_tier,cash_turnover,gaussian_metric,conversion_metric
9450524,ETV2,12.1375,81.25477521971504,0
7094587,ETV2,17.5,93.61705623668678,0
8522836,ETV4,316.89655,104.24849003330885,0
1860545,ETV1,17.26779,107.59370887014401,0
9974217,ETV2,21.05395,93.36902677509516,0
5435287,ETV2,30.0,80.7367430071132,0
5772965,ETV4,37.14287,104.26104484171286,0
2832550,ETV3,10.0,104.09751088112144,1
1399314,ETV1,50.0,84.55683380713604,0
2593821,ETV2,20.0,92.56344661937602,0
7222923,ETV2,25.5,95.66399819028638,0
2911914,ETV1,12.499988,92.93366089362938,1
4026063,ETV2,20.94,103.49710168449093,0
6862497,ETV1,118.246,101.49002269581482,1
2476204,ETV1,91.008934,90.53776404572537,0
2111780,ETV1,84.383156,116.66553746147517,0
7606177,ETV1,28.133327,112.15429992068991,0
5426048,ETV2,15.00008,95.60153921460181,1
4159669,ETV3,2.154091,120.39324522607308,0
8345260,ETV1,67.29,105.2323051337359,0
9813863,ETV2,130.0,97.11254974841904,0
8618119,ETV2,17.5,103.76796708503883,0
1418544,ETV4,6.25,109.1379923379502,0
5371049,ETV1,49.925926,90.455834106223,0
6908321,ETV2,87.51,93.06465822048027,0
4825287,ETV1,80.487854,97.03988414710862,1
7381298,ETV4,1.8571286,97.493396956156,0
2519853,ETV1,211.59998,105.15314510727274,1
3247428,ETV2,0.5,98.52478903112248,0
2636300,ETV1,34.0625,95.52734916808444,0
2062394,ETV1,41.818127,104.48026097611253,0
809028,ETV2,52.155884,113.89599697656556,0
6881119,ETV2,10.0,97.84014486801011,0
6551596,ETV2,41.66,112.25808275399866,0
5017796,ETV2,11.85715,106.03196344698448,0
3133926,ETV2,6.0657144,107.66211997014729,0
5537495,ETV2,10.0,106.16569605962076,0
4750218,ETV1,30.7103,91.31950073910475,0
9199721,ETV3,5.0,101.23794941400826,0
3457386,ETV1,48.885,96.90507102051329,0
5505453,ETV4,141.75,112.06903556842668,0
3388020,ETV4,0.0,107.812173936044,0
5183661,ETV1,12.9999,112.524087178654,0
2343461,ETV3,10.0,82.7137442142228,0
8841846,ETV2,43.9725,102.51599155867886,0
889049,ETV2,15.0,101.77490652555434,0
2546174,ETV2,11.996667,99.4148902811552,0
8438651,ETV1,33.16715,103.59232463787524,0
5150507,ETV1,32.3,89.8205911740608,0
7747442,ETV2,17.746666,99.59628363243503,0
9973923,ETV2,87.36443,92.27252014179174,0
7382326,ETV1,13.333366,104.8167921869459,0
9776732,ETV2,180.0,95.22002037578261,0
4363604,ETV1,1619.8875,109.94902265966012,0
7428822,ETV1,17.665657,111.22897650924972,0
9193575,ETV2,23.5,112.24678582138857,0
7489044,ETV1,8.340594,109.71952851880943,0
4878757,PUM,132.725,102.19500145026639,0
7039330,ETV2,8.9375,95.47898932854451,1
5402221,ETV4,122.0,95.99948994240569,0
2190629,ETV1,51.565342,100.778135539492,0
9839226,ETV2,75.0,90.49701924770464,0
5321319,PM,4393.7324,94.48835398211466,0
2774141,ETV3,6.0,93.59671156925046,0
300831,ETV2,10.0,107.41719761232125,1
1455318,ETV1,23.241257,108.38036174822426,0
8626717,ETV2,20.0,98.6563621440344,0
5380990,PUM,114.93784,96.66911083461517,0
9427831,ETV1,110.0,95.80915452649256,0
937389,ETV1,7.380876,95.19530527135232,0
5467874,ETV1,103.47059,99.40309414468523,0
1603286,ETV2,3.0,76.03426713580643,0
3701994,ETV1,8.215,100.78759067542606,0
3360153,ETV2,20.25,84.88057007734844,0
4670761,ETV1,27.5,94.17048455404529,1
6421532,ETV2,24.25,118.87465568208798,0
1217142,ETV2,225.0,103.96207754298904,1
8115052,ETV2,5.0,107.17434429150092,0
6859768,ETV2,38.82143,96.61701618650544,0
6593751,ETV1,46.71857,104.78271991977874,0
6512692,ETV4,21.750025,99.62652484812197,0
7758180,ETV1,15.0,121.76492118228695,0
5340466,PUM,79.62545,107.63432053470615,1
5184126,ETV2,59.99985,94.0066386636495,0
9904715,ETV2,37.3,106.80101976045117,0
1658016,ETV1,7.057665,119.85062061194132,0
3930953,ETV1,19.582525,102.20733758286255,0
5284640,ETV3,10.0,105.65636086146301,1
3687543,ETV1,21.9,80.19573633112202,0
7785382,ETV2,17.666666,111.62259616750673,0
4392285,ETV2,14.931405,86.8544983759889,0
8826956,ETV1,12.8625,105.73055553037679,0
2709617,ETV2,0.75,88.28031392017438,0
9408365,ETV2,4.9998,103.67673846343959,0
4445744,ETV1,24.505,103.27475438277692,0
6822623,ETV2,36.792,93.00485754320586,0
3358520,ETV1,39.566772,80.39846367137045,0
1978804,ETV2,3.4874,93.26622011758764,0
6396230,ETV3,11.305034,98.42049645556507,0
5201844,ETV1,122.25005,95.67986945653654,0
1196188,ETV3,2.2600334,100.49463672300735,1
2478614,ETV1,13.89,97.7903450781779,0
8274372,ETV2,1.5714285,109.71422058324197,0
3513353,ETV1,8.008572,101.44656819729941,0
4086217,ETV3,5.0,90.32694359808359,0
5054331,ETV1,47.51533,117.94337427386216,0
880980,ETV1,56.08075,109.13830974760293,0
8322744,ETV1,15.460767,114.0073701434277,0
5368042,PUM,121.42857,113.44404988105018,1
9282341,ETV2,36.0,93.78645233618535,0
4482943,ETV2,86.666664,83.25021288703013,0
4625935,ETV2,1.6663333,99.20756384324605,0
5670110,ETV2,20.777779,108.45915590967734,0
9955210,ETV2,50.0,111.4034150167186,0
3080856,ETV4,83.02401,104.66110990367933,0
8593489,ETV2,18.333334,82.16633304333781,0
8452427,PUM,684.7833,107.79513134348602,0
1887459,ETV4,34.629925,100.94659239392466,1
9198733,ETV1,42.092815,101.13368599692389,0
8244996,PUM,3403.9504,80.52090710708477,0
887523,ETV2,12.5,112.19490416741829,1
7446585,PUM,479.28354,83.1492158454799,0
4114562,ETV1,13.740025,98.09477862277873,1
5150236,ETV2,12.506364,104.35334334309096,0
9528594,ETV2,59.9999,84.92676066182437,0
5875498,ETV1,114.0,114.27028050381153,0
7542264,ETV2,2.08,97.20586991556225,0
4058161,ETV2,1.8326473,95.15927450169313,0
1528492,PUM,3.6108546,112.70740542197719,1
4774558,ETV2,3.624975,102.81491849906378,1
2103503,ETV1,70.479164,76.09375773069168,0
111328,ETV2,45.72,108.3059291899411,0
9619081,ETV3,7.5,114.86981009553386,0
5499060,ETV1,8.5,93.643502465945,1
8165571,ETV3,3.64975,88.513924813646,0
4375695,ETV1,11.12724,92.50730134351757,0
6520399,ETV2,25.355,102.70301168103957,0
8400861,ETV1,12.93,128.92426176467626,0
5384068,ETV2,25.0,101.34046610496384,0
640551,ETV1,79.77083,107.50609304730824,0
658435,ETV4,48.107334,92.98925631701194,0
9361450,ETV1,94.86933,109.80301848579157,1
4517833,ETV1,202.60358,99.28898663966935,0
5169486,ETV2,19.743542,99.127827127908,0
6879223,ETV2,17.129168,83.83759912511337,0
4776669,ETV1,10.0,111.82413884714036,0
8345404,ETV2,5.682709,107.90050382719846,1
6782594,ETV2,10.0,86.02088151304022,0
8467030,ETV2,190.0,93.47409915244279,0
4144100,ETV2,23.6,114.61466445662293,0
294071,ETV2,2.1764705,114.33054111108386,0
3638845,ETV4,3.3182,80.10735627876446,0
4032712,ETV4,42.0,92.2406694620447,0
7452697,ETV1,53.2425,100.50767789375544,0
3489061,PUM,5.0,105.38115607030704,1
2904009,ETV2,20.0,123.22893976382372,1
5264181,ETV1,174.2258,109.74824224563895,0
9635473,ETV1,149.36,104.31701948881641,0
5590992,ETV1,66.8369,85.14381556693361,0
9960869,ETV2,41.50714,106.82786864283258,0
1661767,ETV2,38.0,79.31727311273298,0
4307363,ETV1,101.54,93.02831942603076,0
9162338,ETV2,11.99998,121.2313307555935,0
1140798,ETV1,10.666667,91.8143993918304,0
1701105,ETV1,27.744616,95.05201690359482,0
7553284,ETV2,44.5,103.77987860562013,0
6917319,ETV4,20.525,91.52597220798783,0
2191113,ETV1,0.09,106.6513760457063,0
354351,PUM,207.39417,94.76297947378407,0
3269067,ETV1,507.84384,121.19115834955548,0
2859678,ETV1,19.264833,99.70377163310192,0
9921209,ETV2,22.0,87.05407710005714,0
4662691,ETV4,21.2,122.0944787091093,0
6529851,ETV2,30.714285,100.21178683069817,0
9361898,ETV1,41.367542,90.77682180583338,0
4456191,ETV2,62.0,101.85097503839555,0
198729,ETV2,137.40086,114.34856818421346,0
9258681,ETV4,15.275645,100.8205602338409,0
9954157,ETV2,147.34999,95.17195022239011,0
9564326,ETV2,14.99,91.22235606504972,0
380651,ETV1,178.02368,95.34930550420778,0
5396057,ETV1,91.51466,95.23310396699189,1
2347423,ETV4,162.85126,106.12224971152008,0
9627178,ETV3,15.0,103.68996834317348,0
3427558,ETV1,125.275406,78.75069561993485,0
3280186,ETV2,10.0,100.2837246485028,0
9752712,ETV1,39.81,96.95185619571559,1
3708942,ETV1,68.181816,97.03506256820647,0
9045085,ETV2,17.06332,99.7912608025998,0
918017,ETV2,2.7883875,110.41703811326963,0
3843936,ETV4,134.71428,102.63960371279872,1
6880392,ETV2,8.333333,96.22824898034553,1
8621827,ETV2,125.333336,103.6821740051985,0
4739572,ETV2,2.0,91.33778417879729,0
3865734,ETV2,20.53563,104.96755576282789,0
4198400,ETV2,10.92,93.81035025836651,0
7627154,PUM,39.73875,98.86693879032066,1
2320047,ETV1,551.8467,98.51786403233366,0
9317747,ETV1,18.1,80.90466636751503,0
9876446,ETV1,67.9625,109.23816827900322,0
4053492,ETV2,7.26985,104.64930791448666,0
2196637,ETV1,130.94781,107.63903034549799,0
4497511,ETV2,116.9,99.9222527479827,0
4447563,ETV2,16.862675,107.92727413388911,0
8988724,ETV2,12.25505,86.78803707265945,1
5041955,ETV1,195.8433,120.79264737151952,0
9864744,ETV2,8.444445,96.82793301423146,0
7761890,ETV3,9.99995,86.64758167679318,0
5074928,ETV4,69.35,104.18154065701653,0
2173922,ETV3,10.0,104.69244718668645,0
2259630,ETV2,24.96,109.40549558399564,0
3953515,ETV2,7.9283333,96.37362173818968,0
1903239,ETV1,10.833417,106.0574059724861,0
7464544,ETV1,188.17041,101.61236094914429,0
8179119,ETV2,5.00005,90.27919338457059,0
1397654,ETV1,127.24,108.76123636634247,0
5430449,ETV2,5.0,79.35345962364025,0
1566239,ETV1,65.43751,100.62470695966944,0
9806027,ETV4,105.0,112.56931207014587,1
130907,PUM,45.0,96.17166640769472,1
8074054,ETV4,114.10863,92.93063338793077,0
1862047,ETV2,10.0,97.68047973322123,1
8842940,ETV2,7.5,94.44711778646027,0
823484,ETV2,50.993332,88.32498747345402,0
4197704,ETV1,64.6876,93.38346105541629,0
1395550,ETV2,0.2,107.74306824256733,0
1616590,ETV2,800.0,96.43594936570459,0
6489305,ETV2,27.526262,86.67361683039826,0
9640013,ETV2,31.6667,84.30060113429857,0
5220055,ETV4,20.0,96.04188559987453,0
1583926,ETV4,12.0,91.18175723877229,0
1803271,ETV4,6.1077294,93.12246373576407,0
2891648,ETV1,6.83335,98.72501592901565,0
7014025,ETV1,154.48015,101.39384924179525,1
1594359,ETV4,7.0812,101.05738670107667,0
2440871,ETV1,40.0,103.3112017199903,1
422976,ETV1,199.15143,89.28043707492284,0
2773238,ETV2,6.234257,96.31220922924138,0
9014800,ETV1,19.79998,104.22635628019512,0
2177926,ETV1,52.083332,93.93813325290586,1
8981546,ETV1,23.45,105.1630735800574,0
4700588,ETV1,65.0001,88.66790482924658,0
8068680,ETV2,5.6,128.29234643523225,0
4946148,ETV2,60.1625,89.09970232028154,0
7499688,ETV2,9.9996,105.31936768861117,0
3977055,ETV4,58.0,94.05818534119932,1
6874771,ETV3,27.5,104.94403389033478,1
3544743,PUM,224.18939,92.997849216763,0
8293547,ETV1,11.368333,102.99261739417686,0
2039259,ETV2,45.0,97.53702413765386,0
3308780,ETV1,43.238865,107.36570308421551,1
9185924,ETV4,25.0,95.41892780722236,1
2951272,ETV3,6.3333,90.43765156534944,1
2563672,ETV1,55.332085,102.31270328610485,0
9177115,ETV2,120.4696,68.91672918818992,1
1876865,ETV3,10.333333,113.1604378592829,0
5190759,ETV2,5.3349786,102.13183727548224,1
3858060,ETV2,29.44496,109.47954786181555,0
2772049,ETV2,59.666622,103.96149316217766,0
2550116,ETV3,11.5,102.32323585260004,0
3347895,ETV1,60.0,136.83868144818823,0
2138221,ETV1,26.25,94.86979431023713,0
4461436,ETV1,200.0,128.19912798335645,0
5450351,ETV2,12.5,103.11826584616558,0
9974980,ETV2,2070.0,98.69568441766394,0
5026923,ETV2,11.778571,111.74959192133645,0
2361752,ETV2,39.0,108.27943410089368,0
9628268,ETV1,93.25301,93.92359825001547,0
6986940,ETV1,140.70715,94.11321628860193,0
5447127,ETV2,0.0,106.204661256918,0
8296622,ETV2,5.531009,93.92692178413688,0
7475250,ETV2,16.222727,96.74729537265728,1
4843905,ETV3,50.0,115.89658743158189,0
315972,ETV4,7.98,101.1863461391059,1
7994494,ETV1,50.0,90.58008054873343,0
2248058,PUM,137.47485,108.30432005412709,0
1104328,PUM,182.5,90.64675133788052,0
4690954,PUM,43.8333,98.66973023397463,0
5026563,ETV3,5.0,92.45525305156684,0
2237968,ETV2,5.0,93.30116355953888,1
6674219,ETV1,27.999968,103.07150192379399,0
9463422,ETV1,10.0,92.17450194628292,1
5406349,PUM,28.702772,116.69233429804294,0
449607,ETV2,12.383367,116.58391522263767,0
3838169,ETV1,5.4289165,105.27749277497573,0
6472102,ETV1,137.5734,110.00931630778769,0
7567698,ETV2,75.0,85.58676992991289,0
4191317,ETV1,105.62571,98.16397883880164,0
9935147,ETV2,23.282,96.1954121394908,0
4741985,ETV4,24.048,95.97182271678659,0
1135970,ETV1,122.08338,100.07328415235943,0
799942,ETV4,45.92,94.19262184483082,0
9812891,ETV3,0.88897276,103.31021146213055,0
8685864,ETV2,36.0002,91.00726633938775,0
3293213,ETV1,2.8122222,99.46037657557741,0
3786469,ETV2,117.73952,95.18998779333302,0
2920899,ETV1,12.5,96.74903376035694,0
7954482,ETV1,62.37997,89.89196166037907,0
1192655,ETV1,127.16421,86.90131203627696,0
913508,ETV3,50.0,108.90432409132931,0
5044136,ETV4,33.5,87.41212746804901,0
535807,ETV2,10.666667,108.61115654070373,0
8826813,ETV2,11.5,93.48794652599997,0
5262705,ETV1,1321.071,104.8980633102364,1
1457658,ETV4,83.99997,103.85641184627868,0
4458890,ETV3,10.0,101.49827509351171,0
3361679,ETV1,20.965195,102.8987914031334,1
9933270,ETV1,151.14598,97.34253212206781,0
1547779,ETV3,5.0,115.17095213166003,0
5090450,ETV1,10.54699,93.09206926061587,0
8249842,ETV1,36.57708,91.87511643780206,1
2656602,ETV2,168.66667,92.7350306567006,0
7903132,ETV2,19.09091,95.16480638929457,0
8219755,ETV1,213.99544,106.39231168792922,0
3279498,ETV1,53.333332,100.1916329846196,0
8690108,ETV2,5.2799,108.48844504099242,0
8763094,ETV4,25.468674,74.79106047328789,1
1756230,ETV1,40.546738,122.5281623928052,0
793387,PUM,173.42468,96.88530044631065,0
3717784,ETV1,159.4875,87.30625064395511,0
9601551,ETV4,71.818184,105.55349922126209,0
9864350,ETV3,15.0,101.7146667505817,0
1645927,ETV4,167.83,88.62593853042408,0
3455052,ETV2,25.0,110.50638633460535,0
6884045,ETV3,0.25003332,109.57481698423811,0
9551848,ETV4,14.123416,96.43865619444422,0
1141641,ETV2,89.49,99.30066905777714,0
4189670,ETV1,12.375,86.49196731785051,0
4856859,ETV1,19.9997,117.83706945128294,0
2515518,ETV3,100.0,87.44822818406297,0
9092580,ETV1,722.4438,98.10258883027208,0
8385471,ETV2,10.0,94.45055509273622,0
3058864,ETV2,65.088844,106.6323538075215,0
518030,ETV3,19.0,91.39776334210819,0
4692829,ETV2,186.66667,92.36301579879785,0
9612198,ETV4,25.588236,83.91679505033072,1
8718591,ETV2,103.333336,108.95283490020685,0
4162540,ETV2,126.85,89.4440759966393,0
4819069,ETV2,10.0,98.49144469947703,0
4538308,ETV3,10.0,102.11560254200225,0
6403434,ETV1,10.0,110.05385995765202,0
6406205,ETV2,19.0,99.99031242854932,0
4682464,ETV1,0.0,91.50099460987717,0
9807064,ETV1,230.86047,106.21752185881165,0
7336542,ETV1,73.85382,87.5303192491455,0
8805617,ETV2,109.47375,89.81997585173004,0
5313772,ETV4,22.3719,112.68026848757731,0
1637264,ETV2,21.36,97.85312164494698,0
5315141,ETV4,7.2734485,91.09186438744793,0
9933664,ETV3,40.0,98.1978964770098,0
5197998,PUM,428.02628,109.25039277300084,1
6635969,ETV2,30.0,93.5728369481107,0
8362126,ETV2,2.5,111.17738728236341,0
7175551,ETV1,140.98448,113.68960229321256,0
9757432,ETV4,7.5,107.65324350698572,0
2244288,ETV4,43.345,112.17316223725545,0
3162807,ETV1,37.42855,98.41101755456107,0
6747446,ETV1,27.643442,84.95009085583284,0
579445,ETV1,22.875,116.58027177067255,0
1867305,ETV3,8.05,98.71747124965432,1
7515855,ETV1,219.54164,105.78033915935929,0
4597130,ETV4,10.0,106.01289251246276,0
6878394,ETV1,7.8570714,93.3618405414662,0
2760834,ETV1,88.00569,108.44294626080135,1
2476350,ETV4,12.0,83.37970791304042,0
1578501,PM,706.04224,99.30124795045963,0
3778582,ETV3,5.0,101.08073074840108,1
2006423,ETV1,227.53232,92.29978718015568,0
9135144,ETV4,53.6,111.87111054635837,0
1239202,ETV2,9.99995,103.59624616855237,0
9379645,ETV2,5.0,110.69718014424626,1
7393100,ETV3,10.0,93.65155890168684,0
357491,ETV1,65.88546,115.73912866053409,0
9894832,ETV2,19.48,96.87262503843174,1
7683629,ETV1,8.816633,97.78839274396944,0
3115629,ETV4,2.8,106.53677937210523,0
3717632,ETV1,255.36429,118.89160068806925,0
5384204,ETV4,49.98816,103.27171661907246,0
2132403,ETV4,17.925,103.85023289692722,0
6759425,ETV4,11.25,112.0529094585609,0
7023474,ETV2,15.415,100.08388897466914,1
897801,ETV1,40.441315,102.3889007442273,0
598953,ETV4,25.0,122.12051384653074,0
5414381,ETV2,215.83,89.84726375048473,0
5351616,ETV1,146.78607,86.79938528334893,0
4229820,ETV2,21.461538,93.3290910050057,1
5535229,ETV2,25.000233,97.41020685999194,0
6838054,ETV1,17.3125,99.59570233425234,0
9156658,ETV1,42.933132,101.62975175733179,0
469461,ETV4,30.706911,100.18460639602098,0
4973911,ETV1,68.7501,95.28208778948331,0
5121319,ETV1,37.24314,102.35822387912023,1
819075,ETV2,97.5,93.68652081711772,1
5180807,ETV1,215.75166,94.97214771280977,0
4363699,ETV2,5.0,103.5455182304641,0
6839792,ETV1,353.03055,91.89141471693473,0
9956708,ETV3,1.575,91.63243088783693,0
5411866,ETV2,5.493744,98.90284075935004,0
8468569,ETV1,183.89842,111.00974212700359,0
7187388,ETV3,4.074975,95.01005496832727,0
9620317,ETV4,7.5,95.2833363287817,0
4066240,ETV4,0.0,96.58405314262126,0
4552214,PUM,87.927,104.54521429194303,0
4388125,ETV1,90.445335,107.04022377518504,0
4920491,ETV2,1.0,96.90944625522755,1
5392393,ETV1,89.17949,105.76314398572687,0
8126490,ETV2,15.0,86.80081116548146,0
526393,ETV1,28.000013,84.85364506970393,0
2905906,ETV1,76.117775,96.07272542458665,0
2443963,ETV2,24.0,109.79752324277523,0
6659596,ETV2,7.0,91.45217430177033,0
3063440,ETV2,19.2,113.37681374140473,0
3672834,ETV2,9.9999,95.7105192326591,0
9224598,ETV1,48.046616,113.99378277109795,0
2873782,PUM,171.41063,116.48347408849013,0
5381331,ETV1,70.0,117.25494923659676,0
2815233,ETV1,10.909091,86.16819998273239,0
1868877,ETV2,10.0,100.34263367793409,0
5535501,ETV2,10.08791,112.81638500895949,0
4359175,ETV2,41.625,91.91514280312259,0
1078365,PUM,35.00009,106.3865512063327,0
4756188,ETV1,52.074104,105.76755186816168,0
5490130,ETV4,80.0,79.88146876342475,0
5384991,ETV3,20.000042,108.19418538263017,1
348249,ETV1,290.67667,91.7559230720704,0
293482,PM,96.13632,109.76553736509389,1
5482951,ETV2,9.995,92.53121930329213,0
5058095,ETV1,306.2297,98.53885680918503,0
3273312,ETV2,10.0,123.81628227931645,1
7541334,ETV1,25.0,103.98284825496127,0
5275168,ETV2,22.857143,102.86361498130674,0
9341319,ETV4,2.25,96.07873499878528,1
9145106,ETV1,49.947144,93.70984504841519,0
2337989,ETV1,406.2516,97.30161856717206,0
8331368,ETV1,10.0,91.37574448016446,0
5364939,ETV2,21.60598,99.7805449197297,0
9511789,ETV3,12.325463,97.03459881154856,1
4454007,ETV1,15.814034,94.27194959695824,0
9685347,ETV3,11.2002,104.64427948944484,0
5377467,ETV1,214.5,97.28824981194917,0
4683814,ETV2,4.39,100.01111291240183,1
6644382,ETV2,8.392463,81.920289979581,0
9613907,ETV4,190.41667,116.20716022779469,0
1380986,ETV3,195.125,92.62771273313298,0
567411,ETV2,18.653847,96.82260536035554,1
2191622,ETV4,91.0,90.82924206631883,0
6440681,ETV2,20.0,95.0846768009774,0
6524152,ETV1,22.500086,99.80143716417419,1
4636192,ETV3,99.9998,107.75926566083282,0
4367178,PM,1321.9597,88.70591461046362,1
9849560,ETV3,15.833333,103.96913162675963,0
4070497,ETV2,57.085644,121.49394015041406,0
9979525,ETV3,20.0,118.46442876617567,0
7593594,ETV2,30.046667,100.22464938200412,0
4124139,ETV3,18.0,105.14219452041517,0
8611566,ETV1,6.88669,111.92551521132116,1
7546024,ETV1,15.0,85.97117613047007,0
9729508,ETV4,1.0410777,104.60632008162989,1
3594305,ETV3,11.0,99.22353042319378,0
9957596,ETV3,12.5,90.17178771251373,0
8467050,ETV2,7.0,98.1074774938898,0
6411605,ETV2,8.696183,102.59102378979415,0
9415096,ETV4,7.457931,92.81826111562901,0
5356727,PUM,94.4141,107.39769812738209,0
4881796,ETV1,201.39668,118.9564230640577,0
7848251,ETV2,13.5,108.90829675983036,0
7274167,ETV2,13.5,82.92987582423173,0
9732583,ETV4,773.1,108.30630945414023,0
9358556,ETV1,33.473076,99.84086007887697,0
4067074,ETV2,5.0004,107.52158194746622,1
7678377,ETV1,20.0,107.69323125937952,0
4135179,ETV2,34.053333,98.29263859797746,0
3155432,ETV2,9.2,100.135589953803,0
4869753,ETV3,2.00015,102.7748342822507,0
5333035,ETV2,10.75,92.53396415233593,0
7647892,ETV2,29.99198,90.18121856084167,0
8547958,ETV2,10.0,94.41313806415592,0
9186679,ETV1,88.40588,97.79480573745744,0
8821466,ETV2,20.0,110.46656365196253,1
9551659,ETV2,24.613333,102.24534129558421,1
2628240,ETV4,158.66667,88.31576490207723,1
9130748,ETV3,15.0,103.43732133870684,0
3816139,ETV4,43.90197,94.08844277416478,0
2124228,ETV4,20.0,113.12813133040751,0
5349790,ETV2,29.96,98.7126220763755,1
5043354,ETV4,55.84,118.10932140195703,1
9547054,ETV2,110.0,100.93649196885947,0
6922492,ETV1,14.125,88.31772176727598,1
9799936,ETV2,75.00005,125.59779342525762,0
9809348,ETV2,56.575,93.09831142433717,0
8178588,ETV2,12.5,92.7101387561299,0
3713330,ETV3,10.0,103.37056144023346,1
8420781,ETV1,39.963463,95.02307580976867,0
1511233,ETV4,0.0,100.46236086966445,0
7387942,ETV1,115.994286,86.58747608693432,0
3158509,ETV1,44.004864,106.2481371628615,0
5426170,ETV2,32.5,94.72200009870522,0
2562203,ETV4,7.5,105.57490367700109,1
9752209,ETV2,5.36,99.80620349565716,0
9737605,ETV1,96.25,95.48039601964828,0
706617,ETV3,5.875,97.1887872081979,0
7038760,ETV2,0.5,96.55329331452414,0
5401394,ETV2,9.9625,103.73149630524499,0
2123736,ETV2,6.125,80.9705394386944,0
5513688,ETV2,50.0,121.8429470317719,0
2796459,PUM,473.34247,107.11287847512303,0
5433241,PUM,539.592,73.03584434824658,0
8292598,ETV1,38.125,120.77048554939739,0
5052834,ETV3,5.0,90.99923502914294,1
960757,ETV4,21.0,119.84239422640597,1
7198767,ETV1,109.78362,94.45466914956016,0
8129905,ETV2,4.9998,87.13011812244194,0
4544389,ETV2,10.000067,101.75688504797346,0
5431468,ETV2,29.173334,82.60077425780389,1
5388250,ETV2,11.99,112.65225670053513,0
9958543,ETV3,4.398846,94.46194311744131,0
7541522,PUM,82.49718,105.02713304323206,0
5283160,ETV3,200.0,88.19344294144965,0
5229672,ETV4,197.71834,107.09486646020846,0
9565159,ETV4,227.988,111.81383863066034,0
5086369,ETV1,28.33335,83.31934952894605,0
4165588,PUM,1092.5454,109.62897110213949,0
4974847,ETV2,46.10664,94.03668097738196,0
7958159,ETV1,94.76499,95.00306691014491,0
4336344,ETV2,15.0,114.79084345634935,0
7666397,ETV3,10.0,102.50210711850303,0
8360132,ETV2,10.0,108.10535593605536,0
9285109,ETV2,6.562,86.74136039305719,0
4374244,ETV1,128.64618,108.4376545996753,0
9142339,ETV4,11.0,96.8328884806554,0
5374497,ETV1,60.0075,100.51679970286969,0
2781083,PUM,103.8275,123.91643668757534,0
4730822,ETV2,4.112625,99.68591250081279,0
6416149,ETV1,239.95062,98.44821302003366,0
6947690,ETV2,113.74995,98.08461374841742,0
3594145,ETV3,5.0,93.763037961022,0
6842412,PUM,14.666611,107.23775210823578,0
8639170,ETV1,35.0,111.91172150435006,1
8440449,ETV4,158.1111,115.57991499876033,0
3794256,ETV1,27.860416,103.74234416059599,0
2547119,ETV1,910.0,110.18135817494966,0
5127712,ETV1,75.25,98.36860724829708,0
8364651,ETV2,159.75,100.64570641541539,0
6853775,ETV1,29.082958,80.6971538949015,0
6518678,ETV1,23.8,88.81791280472243,0
1166383,ETV2,19.43,104.10591846713857,0
5382529,ETV2,20.0,110.50343120596804,0
6676922,ETV2,10.0,120.17455952861435,0
4345355,PUM,62.238773,101.52244765457866,0
2492396,ETV1,338.1057,93.93873157289997,0
3150306,PUM,172.5,98.4005141455298,0
3495789,ETV1,19.375,112.47026883383913,0
4900599,ETV1,17.655985,97.59876269394069,0
7736595,PUM,99.764595,126.22686343959053,0
8393161,ETV2,1.029826,101.20503000918013,0
6616698,ETV3,4.9444447,101.41447635674707,1
5005561,ETV1,0.0,95.03573001402351,0
517148,ETV2,89.0,113.64907789580181,1
9706730,ETV4,31.018555,100.04764948730693,0
5385777,PM,14850.389,95.57800381821683,0
8036020,ETV1,34.55071,102.9284583191551,1
5449091,ETV1,97.703804,109.04035014481065,0
2874552,ETV3,70.0,104.30891799583415,1
5899212,ETV1,93.253334,114.30048981619834,0
3192691,ETV2,18.96,86.19593072778581,0
933842,ETV2,16.249926,96.72686595507479,0
9799375,ETV3,10.0,94.0241591341651,0
5480469,ETV2,15.356667,90.9640617498835,1
5073245,ETV1,16.87501,89.5389846812396,0
5516443,ETV2,16.9298,92.29259845676953,0
9146464,ETV2,31.714314,103.78990537048735,0
819173,PUM,99.64339,112.7826885507816,0
6935774,ETV2,57.25,87.69032267638019,1
5351420,ETV2,8.333317,110.20094178632885,1
9269104,ETV2,7.1668334,112.83638743741436,0
2667701,ETV1,36.63547,105.12608859117503,0
8831251,ETV1,62.5,94.79721131672099,1
3736699,ETV2,34.502,104.11614911275856,0
457226,ETV3,2.3426666,102.72041580043152,0
9600984,ETV1,536.4583,85.91022067477172,0
6973336,ETV4,10.0,107.09844926503584,0
615357,ETV2,74.995,89.92924718555399,0
2210201,ETV2,20.0,106.12115999793969,0
9062374,ETV1,138.08333,97.2040153743415,0
1106643,ETV2,10.686684,94.78047610417423,0
3513366,ETV4,10.0,100.04183189436682,1
9972370,ETV3,30.0,118.90512343724244,0
9101275,ETV2,13.571543,110.56262031690552,0
3187903,ETV2,99.9999,112.35129836221076,0
4819310,ETV1,86.82752,124.53021141937496,0
5295015,ETV1,7.5004,108.9058545284592,0
7969772,ETV2,9.428615,115.44362243856261,0
8135796,ETV1,35.0,90.05432521437679,0
3878677,ETV2,8.1235,100.27062924737665,0
6823014,ETV2,1225.0,122.41770826383262,0
